question_hash,active,topic,question_type,question_style,tense,voice,question,difficulty,marks,weightage,smart_syllabus
q_9_eng_b_voice_0623,1,ENGLISH_B | Active and Passive Voice | Modal Verbs,Grammar,active_passive,Modal Verbs,Active,The tailor could not stitch the uniforms for the team.,Medium,1,ULTRA,1
q_9_eng_b_voice_0624,1,ENGLISH_B | Active and Passive Voice | Modal Verbs,Grammar,active_passive,Modal Verbs,Active,The mason may not construct the wall around the garden.,Medium,1,ULTRA,1
q_9_eng_b_voice_0625,1,ENGLISH_B | Active and Passive Voice | Modal Verbs,Grammar,active_passive,Modal Verbs,Active,The reporter might not write the article for the newspaper.,Medium,1,ULTRA,1
q_9_eng_b_voice_0626,1,ENGLISH_B | Active and Passive Voice | Modal Verbs,Grammar,active_passive,Modal Verbs,Active,The publisher must not print the books for the schools.,Medium,1,ULTRA,1
q_9_eng_b_voice_0627,1,ENGLISH_B | Active and Passive Voice | Modal Verbs,Grammar,active_passive,Modal Verbs,Active,The school should not organize the competition in the hall.,Medium,1,ULTRA,1
q_9_eng_b_voice_0628,1,ENGLISH_B | Active and Passive Voice | Modal Verbs,Grammar,active_passive,Modal Verbs,Active,The judge would not hear the case in court.,Medium,1,ULTRA,1
q_9_eng_b_voice_0629,1,ENGLISH_B | Active and Passive Voice | Modal Verbs,Grammar,active_passive,Modal Verbs,Active,The coach can not train the players for the match.,Medium,1,ULTRA,1
q_9_eng_b_voice_0630,1,ENGLISH_B | Active and Passive Voice | Modal Verbs,Grammar,active_passive,Modal Verbs,Active,The shopkeeper could not pack the goods for the customer.,Medium,1,ULTRA,1
q_9_eng_b_voice_0631,1,ENGLISH_B | Active and Passive Voice | Modal Verbs,Grammar,active_passive,Modal Verbs,Active,Can the electrician fix the wires in the building?,Medium,1,ULTRA,1
q_9_eng_b_voice_0632,1,ENGLISH_B | Active and Passive Voice | Modal Verbs,Grammar,active_passive,Modal Verbs,Active,Could the plumber install the pipes in the house?,Medium,1,ULTRA,1
q_9_eng_b_voice_0633,1,ENGLISH_B | Active and Passive Voice | Modal Verbs,Grammar,active_passive,Modal Verbs,Active,Should the driver wash the bus before the trip?,Medium,1,ULTRA,1
q_9_eng_b_voice_0634,1,ENGLISH_B | Active and Passive Voice | Modal Verbs,Grammar,active_passive,Modal Verbs,Active,Must the team win the trophy in the final?,Medium,1,ULTRA,1
q_9_eng_b_voice_0635,1,ENGLISH_B | Active and Passive Voice | Modal Verbs,Grammar,active_passive,Modal Verbs,Active,May the clerk check the forms at the counter?,Medium,1,ULTRA,1
q_9_eng_b_voice_0636,1,ENGLISH_B | Active and Passive Voice | Modal Verbs,Grammar,active_passive,Modal Verbs,Active,Who can solve this problem?,Hard,1,ELITE,1
q_9_eng_b_voice_0637,1,ENGLISH_B | Active and Passive Voice | Modal Verbs,Grammar,active_passive,Modal Verbs,Active,Who should complete this form?,Hard,1,ELITE,1
q_9_eng_b_voice_0638,1,ENGLISH_B | Active and Passive Voice | Modal Verbs,Grammar,active_passive,Modal Verbs,Active,Who must obey these rules?,Hard,1,ELITE,1
q_9_eng_b_voice_0639,1,ENGLISH_B | Active and Passive Voice | Modal Verbs,Grammar,active_passive,Modal Verbs,Active,Who may approve the request?,Hard,1,ELITE,1
q_9_eng_b_voice_0640,1,ENGLISH_B | Active and Passive Voice | Modal Verbs,Grammar,active_passive,Modal Verbs,Active,Who could repair the machine?,Hard,1,ELITE,1
q_9_eng_b_voice_0641,1,ENGLISH_B | Active and Passive Voice | Modal Verbs,Grammar,active_passive,Modal Verbs,Passive,The meeting should be cancelled by the administration because of the rain.,Easy,1,PRO,1
q_9_eng_b_voice_0642,1,ENGLISH_B | Active and Passive Voice | Modal Verbs,Grammar,active_passive,Modal Verbs,Passive,The loan would be offered by the bank to the farmer.,Easy,1,PRO,1
q_9_eng_b_voice_0643,1,ENGLISH_B | Active and Passive Voice | Modal Verbs,Grammar,active_passive,Modal Verbs,Passive,The food packets can be distributed by the charity among the families.,Easy,1,PRO,1
q_9_eng_b_voice_0644,1,ENGLISH_B | Active and Passive Voice | Modal Verbs,Grammar,active_passive,Modal Verbs,Passive,The hospitals could be built by the government in the district.,Easy,1,PRO,1
q_9_eng_b_voice_0645,1,ENGLISH_B | Active and Passive Voice | Modal Verbs,Grammar,active_passive,Modal Verbs,Passive,The workers may be hired by the company for the project.,Easy,1,PRO,1
q_9_eng_b_voice_0646,1,ENGLISH_B | Active and Passive Voice | Modal Verbs,Grammar,active_passive,Modal Verbs,Passive,The scholarships might be awarded by the school to deserving students.,Easy,1,PRO,1
q_9_eng_b_voice_0647,1,ENGLISH_B | Active and Passive Voice | Modal Verbs,Grammar,active_passive,Modal Verbs,Passive,The trees must be planted by the council along the road.,Easy,1,PRO,1
q_9_eng_b_voice_0648,1,ENGLISH_B | Active and Passive Voice | Modal Verbs,Grammar,active_passive,Modal Verbs,Passive,The traffic should be stopped by the police near the market.,Easy,1,PRO,1
q_9_eng_b_voice_0649,1,ENGLISH_B | Active and Passive Voice | Modal Verbs,Grammar,active_passive,Modal Verbs,Passive,The performer would be applauded by the audience after the show.,Easy,1,PRO,1
q_9_eng_b_voice_0650,1,ENGLISH_B | Active and Passive Voice | Modal Verbs,Grammar,active_passive,Modal Verbs,Passive,The bill can be paid by the customer online.,Easy,1,PRO,1
q_9_eng_b_voice_0651,1,ENGLISH_B | Active and Passive Voice | Modal Verbs,Grammar,active_passive,Modal Verbs,Passive,The problem could be solved by the student without help.,Easy,1,PRO,1
q_9_eng_b_voice_0652,1,ENGLISH_B | Active and Passive Voice | Modal Verbs,Grammar,active_passive,Modal Verbs,Passive,The data may be collected by the researcher from the villages.,Easy,1,PRO,1
q_9_eng_b_voice_0653,1,ENGLISH_B | Active and Passive Voice | Modal Verbs,Grammar,active_passive,Modal Verbs,Passive,The pictures might be taken by the photographer at the event.,Easy,1,PRO,1
q_9_eng_b_voice_0654,1,ENGLISH_B | Active and Passive Voice | Modal Verbs,Grammar,active_passive,Modal Verbs,Passive,The bread must be sold by the baker in the morning.,Easy,1,PRO,1
q_9_eng_b_voice_0655,1,ENGLISH_B | Active and Passive Voice | Modal Verbs,Grammar,active_passive,Modal Verbs,Passive,The cars should be produced by the factory for the market.,Easy,1,PRO,1
q_9_eng_b_voice_0656,1,ENGLISH_B | Active and Passive Voice | Modal Verbs,Grammar,active_passive,Modal Verbs,Passive,The artifacts would be displayed by the museum in the gallery.,Easy,1,PRO,1
q_9_eng_b_voice_0657,1,ENGLISH_B | Active and Passive Voice | Modal Verbs,Grammar,active_passive,Modal Verbs,Passive,The crops can be harvested by the farmers in autumn.,Easy,1,PRO,1
q_9_eng_b_voice_0658,1,ENGLISH_B | Active and Passive Voice | Modal Verbs,Grammar,active_passive,Modal Verbs,Passive,The report could be submitted by the team before the deadline.,Easy,1,PRO,1
q_9_eng_b_voice_0659,1,ENGLISH_B | Active and Passive Voice | Modal Verbs,Grammar,active_passive,Modal Verbs,Passive,The minutes may be recorded by the secretary during the meeting.,Easy,1,PRO,1
q_9_eng_b_voice_0660,1,ENGLISH_B | Active and Passive Voice | Modal Verbs,Grammar,active_passive,Modal Verbs,Passive,The parcels might be carried by the courier to the office.,Easy,1,PRO,1
q_9_eng_b_voice_0661,1,ENGLISH_B | Active and Passive Voice | Modal Verbs,Grammar,active_passive,Modal Verbs,Passive,The operation must not be performed by the surgeon successfully.,Medium,1,ULTRA,1
q_9_eng_b_voice_0662,1,ENGLISH_B | Active and Passive Voice | Modal Verbs,Grammar,active_passive,Modal Verbs,Passive,The animals should not be rescued by the volunteers from the flood.,Medium,1,ULTRA,1
q_9_eng_b_voice_0663,1,ENGLISH_B | Active and Passive Voice | Modal Verbs,Grammar,active_passive,Modal Verbs,Passive,The question would not be asked by the teacher during the lesson.,Medium,1,ULTRA,1
q_9_eng_b_voice_0664,1,ENGLISH_B | Active and Passive Voice | Modal Verbs,Grammar,active_passive,Modal Verbs,Passive,The questions can not be answered by the students confidently.,Medium,1,ULTRA,1
q_9_eng_b_voice_0665,1,ENGLISH_B | Active and Passive Voice | Modal Verbs,Grammar,active_passive,Modal Verbs,Passive,The law could not be enforced by the government strictly.,Medium,1,ULTRA,1
q_9_eng_b_voice_0666,1,ENGLISH_B | Active and Passive Voice | Modal Verbs,Grammar,active_passive,Modal Verbs,Passive,Can the manuscript be reviewed by the editor carefully?,Medium,1,ULTRA,1
q_9_eng_b_voice_0667,1,ENGLISH_B | Active and Passive Voice | Modal Verbs,Grammar,active_passive,Modal Verbs,Passive,Could the document be translated by the translator into English?,Medium,1,ULTRA,1
q_9_eng_b_voice_0668,1,ENGLISH_B | Active and Passive Voice | Modal Verbs,Grammar,active_passive,Modal Verbs,Passive,Should the software be updated by the technician on the computers?,Medium,1,ULTRA,1
q_9_eng_b_voice_0669,1,ENGLISH_B | Active and Passive Voice | Modal Verbs,Grammar,active_passive,Modal Verbs,Passive,Must the candidates be selected by the committee for the interview?,Medium,1,ULTRA,1
q_9_eng_b_voice_0670,1,ENGLISH_B | Active and Passive Voice | Modal Verbs,Grammar,active_passive,Modal Verbs,Passive,May the complaint be investigated by the police quickly?,Medium,1,ULTRA,1
q_9_eng_b_voice_0671,1,ENGLISH_B | Active and Passive Voice | Modal Verbs,Grammar,active_passive,Modal Verbs,Passive,By whom can this problem be solved?,Hard,1,ELITE,1
q_9_eng_b_voice_0672,1,ENGLISH_B | Active and Passive Voice | Modal Verbs,Grammar,active_passive,Modal Verbs,Passive,By whom should this form be completed?,Hard,1,ELITE,1
q_9_eng_b_voice_0673,1,ENGLISH_B | Active and Passive Voice | Modal Verbs,Grammar,active_passive,Modal Verbs,Passive,By whom must these rules be obeyed?,Hard,1,ELITE,1
q_9_eng_b_voice_0674,1,ENGLISH_B | Active and Passive Voice | Modal Verbs,Grammar,active_passive,Modal Verbs,Passive,By whom may the request be approved?,Hard,1,ELITE,1
q_9_eng_b_voice_0675,1,ENGLISH_B | Active and Passive Voice | Modal Verbs,Grammar,active_passive,Modal Verbs,Passive,By whom could the machine be repaired?,Hard,1,ELITE,1
sep_9_eng_b_voice_past_009,1,ENGLISH_B | Active and Passive Voice | Modal Verbs | Past Paper,Topic,topic_separator,Modal Verbs,,,,,,1
sep_9_eng_b_voice_updated_010,1,ENGLISH_B | Active and Passive Voice | Imperatives and Let Structures,Topic,topic_separator,Imperatives and Let Structures,,,,,,1
q_9_eng_b_voice_0677,1,ENGLISH_B | Active and Passive Voice | Imperatives and Let Structures,Grammar,active_passive,Imperatives and Let Structures,Active,Close the window.,Easy,1,PRO,1
q_9_eng_b_voice_0678,1,ENGLISH_B | Active and Passive Voice | Imperatives and Let Structures,Grammar,active_passive,Imperatives and Let Structures,Active,Complete the assignment.,Easy,1,PRO,1
q_9_eng_b_voice_0679,1,ENGLISH_B | Active and Passive Voice | Imperatives and Let Structures,Grammar,active_passive,Imperatives and Let Structures,Active,Follow the instructions.,Easy,1,PRO,1
q_9_eng_b_voice_0680,1,ENGLISH_B | Active and Passive Voice | Imperatives and Let Structures,Grammar,active_passive,Imperatives and Let Structures,Active,Keep the room clean.,Easy,1,PRO,1
q_9_eng_b_voice_0681,1,ENGLISH_B | Active and Passive Voice | Imperatives and Let Structures,Grammar,active_passive,Imperatives and Let Structures,Active,Write the answer clearly.,Easy,1,PRO,1
q_9_eng_b_voice_0682,1,ENGLISH_B | Active and Passive Voice | Imperatives and Let Structures,Grammar,active_passive,Imperatives and Let Structures,Active,Send the email today.,Easy,1,PRO,1
q_9_eng_b_voice_0683,1,ENGLISH_B | Active and Passive Voice | Imperatives and Let Structures,Grammar,active_passive,Imperatives and Let Structures,Active,Help the injured man.,Easy,1,PRO,1
q_9_eng_b_voice_0684,1,ENGLISH_B | Active and Passive Voice | Imperatives and Let Structures,Grammar,active_passive,Imperatives and Let Structures,Active,Call the doctor immediately.,Easy,1,PRO,1
q_9_eng_b_voice_0685,1,ENGLISH_B | Active and Passive Voice | Imperatives and Let Structures,Grammar,active_passive,Imperatives and Let Structures,Active,Respect your teachers.,Easy,1,PRO,1
q_9_eng_b_voice_0686,1,ENGLISH_B | Active and Passive Voice | Imperatives and Let Structures,Grammar,active_passive,Imperatives and Let Structures,Active,Obey the traffic rules.,Easy,1,PRO,1
q_9_eng_b_voice_0687,1,ENGLISH_B | Active and Passive Voice | Imperatives and Let Structures,Grammar,active_passive,Imperatives and Let Structures,Active,Plant more trees.,Easy,1,PRO,1
q_9_eng_b_voice_0688,1,ENGLISH_B | Active and Passive Voice | Imperatives and Let Structures,Grammar,active_passive,Imperatives and Let Structures,Active,Save electricity.,Easy,1,PRO,1
q_9_eng_b_voice_0689,1,ENGLISH_B | Active and Passive Voice | Imperatives and Let Structures,Grammar,active_passive,Imperatives and Let Structures,Active,Protect the environment.,Easy,1,PRO,1
q_9_eng_b_voice_0690,1,ENGLISH_B | Active and Passive Voice | Imperatives and Let Structures,Grammar,active_passive,Imperatives and Let Structures,Active,Finish the work before noon.,Easy,1,PRO,1
q_9_eng_b_voice_0691,1,ENGLISH_B | Active and Passive Voice | Imperatives and Let Structures,Grammar,active_passive,Imperatives and Let Structures,Active,Check the documents carefully.,Easy,1,PRO,1
q_9_eng_b_voice_0692,1,ENGLISH_B | Active and Passive Voice | Imperatives and Let Structures,Grammar,active_passive,Imperatives and Let Structures,Active,Deliver the parcel today.,Easy,1,PRO,1
q_9_eng_b_voice_0693,1,ENGLISH_B | Active and Passive Voice | Imperatives and Let Structures,Grammar,active_passive,Imperatives and Let Structures,Active,Clean the classroom after school.,Easy,1,PRO,1
q_9_eng_b_voice_0694,1,ENGLISH_B | Active and Passive Voice | Imperatives and Let Structures,Grammar,active_passive,Imperatives and Let Structures,Active,Arrange the chairs in the hall.,Easy,1,PRO,1
q_9_eng_b_voice_0695,1,ENGLISH_B | Active and Passive Voice | Imperatives and Let Structures,Grammar,active_passive,Imperatives and Let Structures,Active,Inform the principal about the matter.,Easy,1,PRO,1
q_9_eng_b_voice_0696,1,ENGLISH_B | Active and Passive Voice | Imperatives and Let Structures,Grammar,active_passive,Imperatives and Let Structures,Active,Do not waste water.,Medium,1,ULTRA,1
q_9_eng_b_voice_0697,1,ENGLISH_B | Active and Passive Voice | Imperatives and Let Structures,Grammar,active_passive,Imperatives and Let Structures,Active,Do not open the box.,Medium,1,ULTRA,1
q_9_eng_b_voice_0698,1,ENGLISH_B | Active and Passive Voice | Imperatives and Let Structures,Grammar,active_passive,Imperatives and Let Structures,Active,Do not disturb the patient.,Medium,1,ULTRA,1
q_9_eng_b_voice_0699,1,ENGLISH_B | Active and Passive Voice | Imperatives and Let Structures,Grammar,active_passive,Imperatives and Let Structures,Active,Do not break the rules.,Medium,1,ULTRA,1
q_9_eng_b_voice_0700,1,ENGLISH_B | Active and Passive Voice | Imperatives and Let Structures,Grammar,active_passive,Imperatives and Let Structures,Active,Do not delay the meeting.,Medium,1,ULTRA,1
q_9_eng_b_voice_0701,1,ENGLISH_B | Active and Passive Voice | Imperatives and Let Structures,Grammar,active_passive,Imperatives and Let Structures,Active,Do not ignore the warning.,Medium,1,ULTRA,1
q_9_eng_b_voice_0702,1,ENGLISH_B | Active and Passive Voice | Imperatives and Let Structures,Grammar,active_passive,Imperatives and Let Structures,Active,Do not damage the plants.,Medium,1,ULTRA,1
q_9_eng_b_voice_0703,1,ENGLISH_B | Active and Passive Voice | Imperatives and Let Structures,Grammar,active_passive,Imperatives and Let Structures,Active,Do not reveal the secret.,Medium,1,ULTRA,1
q_9_eng_b_voice_0704,1,ENGLISH_B | Active and Passive Voice | Imperatives and Let Structures,Grammar,active_passive,Imperatives and Let Structures,Active,Please lend me your pen.,Easy,1,PRO,1
q_9_eng_b_voice_0705,1,ENGLISH_B | Active and Passive Voice | Imperatives and Let Structures,Grammar,active_passive,Imperatives and Let Structures,Active,Please wait outside.,Easy,1,PRO,1
q_9_eng_b_voice_0706,1,ENGLISH_B | Active and Passive Voice | Imperatives and Let Structures,Grammar,active_passive,Imperatives and Let Structures,Active,Kindly submit the form today.,Easy,1,PRO,1
q_9_eng_b_voice_0707,1,ENGLISH_B | Active and Passive Voice | Imperatives and Let Structures,Grammar,active_passive,Imperatives and Let Structures,Active,Please help the poor.,Easy,1,PRO,1
q_9_eng_b_voice_0708,1,ENGLISH_B | Active and Passive Voice | Imperatives and Let Structures,Grammar,active_passive,Imperatives and Let Structures,Active,Kindly keep silence.,Easy,1,PRO,1
q_9_eng_b_voice_0709,1,ENGLISH_B | Active and Passive Voice | Imperatives and Let Structures,Grammar,active_passive,Imperatives and Let Structures,Active,Always speak the truth.,Easy,1,PRO,1
q_9_eng_b_voice_0710,1,ENGLISH_B | Active and Passive Voice | Imperatives and Let Structures,Grammar,active_passive,Imperatives and Let Structures,Active,Never tell a lie.,Medium,1,ULTRA,1
q_9_eng_b_voice_0711,1,ENGLISH_B | Active and Passive Voice | Imperatives and Let Structures,Grammar,active_passive,Imperatives and Let Structures,Active,Who should open the gate?,Hard,1,ELITE,1
q_9_eng_b_voice_0712,1,ENGLISH_B | Active and Passive Voice | Imperatives and Let Structures,Grammar,active_passive,Imperatives and Let Structures,Active,Whom should we invite to the meeting?,Hard,1,ELITE,1
q_9_eng_b_voice_0713,1,ENGLISH_B | Active and Passive Voice | Imperatives and Let Structures,Grammar,active_passive,Imperatives and Let Structures,Active,Who can complete this task?,Hard,1,ELITE,1
q_9_eng_b_voice_0714,1,ENGLISH_B | Active and Passive Voice | Imperatives and Let Structures,Grammar,active_passive,Imperatives and Let Structures,Active,Who must follow these instructions?,Hard,1,ELITE,1
q_9_eng_b_voice_0715,1,ENGLISH_B | Active and Passive Voice | Imperatives and Let Structures,Grammar,active_passive,Imperatives and Let Structures,Active,Whom should the teacher praise?,Hard,1,ELITE,1
q_9_eng_b_voice_0716,1,ENGLISH_B | Active and Passive Voice | Imperatives and Let Structures,Grammar,active_passive,Imperatives and Let Structures,Passive,Let the door be opened.,Easy,1,PRO,1
q_9_eng_b_voice_0717,1,ENGLISH_B | Active and Passive Voice | Imperatives and Let Structures,Grammar,active_passive,Imperatives and Let Structures,Passive,Let the window be closed.,Easy,1,PRO,1
q_9_eng_b_voice_0718,1,ENGLISH_B | Active and Passive Voice | Imperatives and Let Structures,Grammar,active_passive,Imperatives and Let Structures,Passive,Let the assignment be completed.,Easy,1,PRO,1
q_9_eng_b_voice_0719,1,ENGLISH_B | Active and Passive Voice | Imperatives and Let Structures,Grammar,active_passive,Imperatives and Let Structures,Passive,Let the instructions be followed.,Easy,1,PRO,1
q_9_eng_b_voice_0720,1,ENGLISH_B | Active and Passive Voice | Imperatives and Let Structures,Grammar,active_passive,Imperatives and Let Structures,Passive,Let the room be kept clean.,Easy,1,PRO,1
q_9_eng_b_voice_0721,1,ENGLISH_B | Active and Passive Voice | Imperatives and Let Structures,Grammar,active_passive,Imperatives and Let Structures,Passive,Let the answer be written clearly.,Easy,1,PRO,1
q_9_eng_b_voice_0722,1,ENGLISH_B | Active and Passive Voice | Imperatives and Let Structures,Grammar,active_passive,Imperatives and Let Structures,Passive,Let the email be sent today.,Easy,1,PRO,1
q_9_eng_b_voice_0723,1,ENGLISH_B | Active and Passive Voice | Imperatives and Let Structures,Grammar,active_passive,Imperatives and Let Structures,Passive,Let the injured man be helped.,Easy,1,PRO,1
q_9_eng_b_voice_0724,1,ENGLISH_B | Active and Passive Voice | Imperatives and Let Structures,Grammar,active_passive,Imperatives and Let Structures,Passive,Let the doctor be called immediately.,Easy,1,PRO,1
q_9_eng_b_voice_0725,1,ENGLISH_B | Active and Passive Voice | Imperatives and Let Structures,Grammar,active_passive,Imperatives and Let Structures,Passive,Let your teachers be respected.,Easy,1,PRO,1
q_9_eng_b_voice_0726,1,ENGLISH_B | Active and Passive Voice | Imperatives and Let Structures,Grammar,active_passive,Imperatives and Let Structures,Passive,Let the traffic rules be obeyed.,Easy,1,PRO,1
q_9_eng_b_voice_0727,1,ENGLISH_B | Active and Passive Voice | Imperatives and Let Structures,Grammar,active_passive,Imperatives and Let Structures,Passive,Let more trees be planted.,Easy,1,PRO,1
q_9_eng_b_voice_0728,1,ENGLISH_B | Active and Passive Voice | Imperatives and Let Structures,Grammar,active_passive,Imperatives and Let Structures,Passive,Let electricity be saved.,Easy,1,PRO,1
q_9_eng_b_voice_0729,1,ENGLISH_B | Active and Passive Voice | Imperatives and Let Structures,Grammar,active_passive,Imperatives and Let Structures,Passive,Let the environment be protected.,Easy,1,PRO,1
q_9_eng_b_voice_0730,1,ENGLISH_B | Active and Passive Voice | Imperatives and Let Structures,Grammar,active_passive,Imperatives and Let Structures,Passive,Let the work be finished before noon.,Easy,1,PRO,1
q_9_eng_b_voice_0731,1,ENGLISH_B | Active and Passive Voice | Imperatives and Let Structures,Grammar,active_passive,Imperatives and Let Structures,Passive,Let the documents be checked carefully.,Easy,1,PRO,1
q_9_eng_b_voice_0732,1,ENGLISH_B | Active and Passive Voice | Imperatives and Let Structures,Grammar,active_passive,Imperatives and Let Structures,Passive,Let the parcel be delivered today.,Easy,1,PRO,1
q_9_eng_b_voice_0733,1,ENGLISH_B | Active and Passive Voice | Imperatives and Let Structures,Grammar,active_passive,Imperatives and Let Structures,Passive,Let the classroom be cleaned after school.,Easy,1,PRO,1
q_9_eng_b_voice_0734,1,ENGLISH_B | Active and Passive Voice | Imperatives and Let Structures,Grammar,active_passive,Imperatives and Let Structures,Passive,Let the chairs be arranged in the hall.,Easy,1,PRO,1
q_9_eng_b_voice_0735,1,ENGLISH_B | Active and Passive Voice | Imperatives and Let Structures,Grammar,active_passive,Imperatives and Let Structures,Passive,Let the principal be informed about the matter.,Easy,1,PRO,1
q_9_eng_b_voice_0736,1,ENGLISH_B | Active and Passive Voice | Imperatives and Let Structures,Grammar,active_passive,Imperatives and Let Structures,Passive,Let water not be wasted.,Medium,1,ULTRA,1
q_9_eng_b_voice_0737,1,ENGLISH_B | Active and Passive Voice | Imperatives and Let Structures,Grammar,active_passive,Imperatives and Let Structures,Passive,Let the box not be opened.,Medium,1,ULTRA,1
q_9_eng_b_voice_0738,1,ENGLISH_B | Active and Passive Voice | Imperatives and Let Structures,Grammar,active_passive,Imperatives and Let Structures,Passive,Let the patient not be disturbed.,Medium,1,ULTRA,1
q_9_eng_b_voice_0739,1,ENGLISH_B | Active and Passive Voice | Imperatives and Let Structures,Grammar,active_passive,Imperatives and Let Structures,Passive,Let the rules not be broken.,Medium,1,ULTRA,1
q_9_eng_b_voice_0740,1,ENGLISH_B | Active and Passive Voice | Imperatives and Let Structures,Grammar,active_passive,Imperatives and Let Structures,Passive,Let the meeting not be delayed.,Medium,1,ULTRA,1
q_9_eng_b_voice_0741,1,ENGLISH_B | Active and Passive Voice | Imperatives and Let Structures,Grammar,active_passive,Imperatives and Let Structures,Passive,Let the warning not be ignored.,Medium,1,ULTRA,1
q_9_eng_b_voice_0742,1,ENGLISH_B | Active and Passive Voice | Imperatives and Let Structures,Grammar,active_passive,Imperatives and Let Structures,Passive,Let the plants not be damaged.,Medium,1,ULTRA,1
q_9_eng_b_voice_0743,1,ENGLISH_B | Active and Passive Voice | Imperatives and Let Structures,Grammar,active_passive,Imperatives and Let Structures,Passive,Let the secret not be revealed.,Medium,1,ULTRA,1
q_9_eng_b_voice_0744,1,ENGLISH_B | Active and Passive Voice | Imperatives and Let Structures,Grammar,active_passive,Imperatives and Let Structures,Passive,You are requested to lend me your pen.,Easy,1,PRO,1
q_9_eng_b_voice_0745,1,ENGLISH_B | Active and Passive Voice | Imperatives and Let Structures,Grammar,active_passive,Imperatives and Let Structures,Passive,You are requested to wait outside.,Easy,1,PRO,1
q_9_eng_b_voice_0746,1,ENGLISH_B | Active and Passive Voice | Imperatives and Let Structures,Grammar,active_passive,Imperatives and Let Structures,Passive,By whom should the gate be opened?,Hard,1,ELITE,1
q_9_eng_b_voice_0747,1,ENGLISH_B | Active and Passive Voice | Imperatives and Let Structures,Grammar,active_passive,Imperatives and Let Structures,Passive,By whom should the guests be invited to the meeting?,Hard,1,ELITE,1
q_9_eng_b_voice_0748,1,ENGLISH_B | Active and Passive Voice | Imperatives and Let Structures,Grammar,active_passive,Imperatives and Let Structures,Passive,By whom can this task be completed?,Hard,1,ELITE,1
q_9_eng_b_voice_0749,1,ENGLISH_B | Active and Passive Voice | Imperatives and Let Structures,Grammar,active_passive,Imperatives and Let Structures,Passive,By whom must these instructions be followed?,Hard,1,ELITE,1
q_9_eng_b_voice_0750,1,ENGLISH_B | Active and Passive Voice | Imperatives and Let Structures,Grammar,active_passive,Imperatives and Let Structures,Passive,By whom should the student be praised?,Hard,1,ELITE,1
sep_9_eng_b_voice_past_010,1,ENGLISH_B | Active and Passive Voice | Imperatives and Let Structures | Past Paper,Topic,topic_separator,Imperatives and Let Structures,,,,,,1
q_9_eng_b_voice_0676,1,ENGLISH_B | Active and Passive Voice | Imperatives and Let Structures | Past Paper | 2013 Morning; 2014 Evening,Grammar,active_passive,Imperatives and Let Structures,Active,Open the door.,Easy,1,ULTRA,1
