question_hash,active,topic,bloom_level,question,A,B,C,D,correct_answer,difficulty,marks,weightage,smart_syllabus
q_10_q1a_master_0536,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | SUBJECT-VERB AGREEMENT,Apply,One of the work ____ ready [9].,is,are,were,have,A | is,Medium,1,ELITE,1
q_10_q1a_master_0537,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | SUBJECT-VERB AGREEMENT,Apply,One of the room ____ ready [10].,have,is,are,were,B | is,Medium,1,ELITE,1
q_10_q1a_master_0538,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | SUBJECT-VERB AGREEMENT,Apply,One of the poor ____ ready [11].,were,have,is,are,C | is,Medium,1,ELITE,1
q_10_q1a_master_0539,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | SUBJECT-VERB AGREEMENT,Apply,One of the city ____ ready [12].,are,were,have,is,D | is,Medium,1,ELITE,1
q_10_q1a_master_0540,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | SUBJECT-VERB AGREEMENT,Apply,One of the English ____ ready [13].,is,are,were,have,A | is,Medium,1,ELITE,1
q_10_q1a_master_0541,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | SUBJECT-VERB AGREEMENT,Apply,One of the project ____ ready [14].,have,is,are,were,B | is,Medium,1,ELITE,1
q_10_q1a_master_0542,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | SUBJECT-VERB AGREEMENT,Apply,One of the cricket ____ ready [15].,were,have,is,are,C | is,Medium,1,ELITE,1
q_10_q1a_master_0543,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | SUBJECT-VERB AGREEMENT,Apply,One of the lesson ____ ready [16].,are,were,have,is,D | is,Medium,1,ELITE,1
q_10_q1a_master_0544,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | SUBJECT-VERB AGREEMENT,Apply,One of the a letter ____ ready [17].,is,are,were,have,A | is,Medium,1,ELITE,1
q_10_q1a_master_0545,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | SUBJECT-VERB AGREEMENT,Apply,One of the message ____ ready [18].,have,is,are,were,B | is,Medium,1,ELITE,1
q_10_q1a_master_0546,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | SUBJECT-VERB AGREEMENT,Apply,One of the parcel ____ ready [19].,were,have,is,are,C | is,Medium,1,ELITE,1
q_10_q1a_master_0547,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | SUBJECT-VERB AGREEMENT,Apply,One of the bags ____ ready [20].,are,were,have,is,D | is,Medium,1,ELITE,1
q_10_q1a_master_0548,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | SUBJECT-VERB AGREEMENT,Apply,One of the clothes ____ ready [21].,is,are,were,have,A | is,Medium,1,ELITE,1
sep_10_q1a_master_0029,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | THIRD CONDITIONAL,Topic,,,,,,,,,,1
q_10_q1a_master_0549,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | THIRD CONDITIONAL,Apply,"If the boy had studied, the boy ____ [1].",would pass,would have passed,will pass,passed,B | would have passed,Hard,1,PRO,1
q_10_q1a_master_0550,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | THIRD CONDITIONAL,Apply,"If the captain had studied, the captain ____ [2].",passed,would pass,would have passed,will pass,C | would have passed,Hard,1,PRO,1
q_10_q1a_master_0551,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | THIRD CONDITIONAL,Apply,"If the manager had studied, the manager ____ [3].",will pass,passed,would pass,would have passed,D | would have passed,Hard,1,PRO,1
q_10_q1a_master_0552,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | THIRD CONDITIONAL,Apply,"If the driver had studied, the driver ____ [4].",would have passed,will pass,passed,would pass,A | would have passed,Hard,1,PRO,1
q_10_q1a_master_0553,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | THIRD CONDITIONAL,Apply,"If the child had studied, the child ____ [5].",would pass,would have passed,will pass,passed,B | would have passed,Hard,1,PRO,1
q_10_q1a_master_0554,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | THIRD CONDITIONAL,Apply,"If the farmer had studied, the farmer ____ [6].",passed,would pass,would have passed,will pass,C | would have passed,Hard,1,PRO,1
q_10_q1a_master_0555,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | THIRD CONDITIONAL,Apply,"If the student had studied, the student ____ [7].",will pass,passed,would pass,would have passed,D | would have passed,Hard,1,PRO,1
q_10_q1a_master_0556,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | THIRD CONDITIONAL,Apply,"If my sister had studied, my sister ____ [8].",would have passed,will pass,passed,would pass,A | would have passed,Hard,1,PRO,1
q_10_q1a_master_0557,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | THIRD CONDITIONAL,Apply,"If my brother had studied, my brother ____ [9].",would pass,would have passed,will pass,passed,B | would have passed,Hard,1,PRO,1
q_10_q1a_master_0558,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | THIRD CONDITIONAL,Apply,"If the doctor had studied, the doctor ____ [10].",passed,would pass,would have passed,will pass,C | would have passed,Hard,1,PRO,1
q_10_q1a_master_0559,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | THIRD CONDITIONAL,Apply,"If the teacher had studied, the teacher ____ [11].",will pass,passed,would pass,would have passed,D | would have passed,Hard,1,PRO,1
q_10_q1a_master_0560,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | THIRD CONDITIONAL,Apply,"If bilal had studied, bilal ____ [12].",would have passed,will pass,passed,would pass,A | would have passed,Hard,1,PRO,1
q_10_q1a_master_0561,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | THIRD CONDITIONAL,Apply,"If ayesha had studied, ayesha ____ [13].",would pass,would have passed,will pass,passed,B | would have passed,Hard,1,PRO,1
q_10_q1a_master_0562,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | THIRD CONDITIONAL,Apply,"If hamza had studied, hamza ____ [14].",passed,would pass,would have passed,will pass,C | would have passed,Hard,1,PRO,1
q_10_q1a_master_0563,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | THIRD CONDITIONAL,Apply,"If sara had studied, sara ____ [15].",will pass,passed,would pass,would have passed,D | would have passed,Hard,1,PRO,1
q_10_q1a_master_0564,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | THIRD CONDITIONAL,Apply,"If ali had studied, ali ____ [16].",would have passed,will pass,passed,would pass,A | would have passed,Hard,1,PRO,1
q_10_q1a_master_0565,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | THIRD CONDITIONAL,Apply,"If the officer had studied, the officer ____ [17].",would pass,would have passed,will pass,passed,B | would have passed,Hard,1,PRO,1
q_10_q1a_master_0566,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | THIRD CONDITIONAL,Apply,"If my mother had studied, my mother ____ [18].",passed,would pass,would have passed,will pass,C | would have passed,Hard,1,PRO,1
q_10_q1a_master_0567,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | THIRD CONDITIONAL,Apply,"If my father had studied, my father ____ [19].",will pass,passed,would pass,would have passed,D | would have passed,Hard,1,PRO,1
q_10_q1a_master_0568,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | THIRD CONDITIONAL,Apply,"If the girl had studied, the girl ____ [20].",would have passed,will pass,passed,would pass,A | would have passed,Hard,1,PRO,1
q_10_q1a_master_0569,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | THIRD CONDITIONAL,Apply,"If the boy had studied, the boy ____ [21].",would pass,would have passed,will pass,passed,B | would have passed,Hard,1,PRO,1
sep_10_q1a_master_0030,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | TIME CLAUSES,Topic,,,,,,,,,,1
q_10_q1a_master_0570,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | TIME CLAUSES,Apply,"When he —, we shall start.",arrived,arrive,arrives,will arrive,C | arrives,Easy,1,ELITE,1
q_10_q1a_master_0571,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | TIME CLAUSES,Apply,I shall call you when I — home.,reach,will reach,reached,reaching,A | reach,Easy,1,ELITE,1
q_10_q1a_master_0572,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | TIME CLAUSES,Apply,"Before she —, we will finish.",came,coming,comes,will come,C | comes,Easy,1,ELITE,1
q_10_q1a_master_0573,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | TIME CLAUSES,Apply,"After he — the work, he will rest.",finishes,will finish,finished,finishing,A | finishes,Medium,1,ELITE,1
q_10_q1a_master_0574,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | TIME CLAUSES,Apply,Wait here until I —.,returned,returning,return,will return,C | return,Medium,1,ULTRA,1
q_10_q1a_master_0575,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | TIME CLAUSES,Apply,"As soon as the bell —, students will leave.",rings,will ring,rang,ringing,A | rings,Medium,1,ULTRA,1
q_10_q1a_master_0576,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | TIME CLAUSES,Apply,We shall eat after father —.,arrived,arriving,arrives,will arrive,C | arrives,Medium,1,ULTRA,1
q_10_q1a_master_0577,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | TIME CLAUSES,Apply,"Before the train —, buy the tickets.",leaves,will leave,left,leaving,A | leaves,Medium,1,PRO,1
q_10_q1a_master_0578,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | TIME CLAUSES,Apply,"When rain —, we shall go out.",stopped,stopping,stops,will stop,C | stops,Hard,1,PRO,1
q_10_q1a_master_0579,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | TIME CLAUSES,Apply,Stay here till the teacher —.,comes,will come,came,coming,A | comes,Hard,1,PRO,1
q_10_q1a_master_0580,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | TIME CLAUSES,Apply,"When the driver ____ home, we shall start [1].",comes,will come,came,coming,A | comes,Medium,1,ELITE,1
q_10_q1a_master_0581,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | TIME CLAUSES,Apply,"When the child ____ home, we shall start [2].",coming,comes,will come,came,B | comes,Medium,1,ELITE,1
q_10_q1a_master_0582,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | TIME CLAUSES,Apply,"When the farmer ____ home, we shall start [3].",came,coming,comes,will come,C | comes,Medium,1,ELITE,1
q_10_q1a_master_0583,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | TIME CLAUSES,Apply,"When the student ____ home, we shall start [4].",will come,came,coming,comes,D | comes,Medium,1,ELITE,1
q_10_q1a_master_0584,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | TIME CLAUSES,Apply,"When my sister ____ home, we shall start [5].",comes,will come,came,coming,A | comes,Medium,1,ELITE,1
q_10_q1a_master_0585,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | TIME CLAUSES,Apply,"When my brother ____ home, we shall start [6].",coming,comes,will come,came,B | comes,Medium,1,ELITE,1
q_10_q1a_master_0586,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | TIME CLAUSES,Apply,"When the doctor ____ home, we shall start [7].",came,coming,comes,will come,C | comes,Medium,1,ELITE,1
q_10_q1a_master_0587,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | TIME CLAUSES,Apply,"When the teacher ____ home, we shall start [8].",will come,came,coming,comes,D | comes,Medium,1,ELITE,1
q_10_q1a_master_0588,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | TIME CLAUSES,Apply,"When bilal ____ home, we shall start [9].",comes,will come,came,coming,A | comes,Medium,1,ELITE,1
q_10_q1a_master_0589,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | TIME CLAUSES,Apply,"When ayesha ____ home, we shall start [10].",coming,comes,will come,came,B | comes,Medium,1,ELITE,1
q_10_q1a_master_0590,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | TIME CLAUSES,Apply,"When hamza ____ home, we shall start [11].",came,coming,comes,will come,C | comes,Medium,1,ELITE,1
q_10_q1a_master_0591,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | TIME CLAUSES,Apply,"When sara ____ home, we shall start [12].",will come,came,coming,comes,D | comes,Medium,1,ELITE,1
q_10_q1a_master_0592,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | TIME CLAUSES,Apply,"When ali ____ home, we shall start [13].",comes,will come,came,coming,A | comes,Medium,1,ELITE,1
q_10_q1a_master_0593,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | TIME CLAUSES,Apply,"When the officer ____ home, we shall start [14].",coming,comes,will come,came,B | comes,Medium,1,ELITE,1
q_10_q1a_master_0594,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | TIME CLAUSES,Apply,"When my mother ____ home, we shall start [15].",came,coming,comes,will come,C | comes,Medium,1,ELITE,1
q_10_q1a_master_0595,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | TIME CLAUSES,Apply,"When my father ____ home, we shall start [16].",will come,came,coming,comes,D | comes,Medium,1,ELITE,1
q_10_q1a_master_0596,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | TIME CLAUSES,Apply,"When the girl ____ home, we shall start [17].",comes,will come,came,coming,A | comes,Medium,1,ELITE,1
q_10_q1a_master_0597,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | TIME CLAUSES,Apply,"When the boy ____ home, we shall start [18].",coming,comes,will come,came,B | comes,Medium,1,ELITE,1
q_10_q1a_master_0598,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | TIME CLAUSES,Apply,"When the captain ____ home, we shall start [19].",came,coming,comes,will come,C | comes,Medium,1,ELITE,1
q_10_q1a_master_0599,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | TIME CLAUSES,Apply,"When the manager ____ home, we shall start [20].",will come,came,coming,comes,D | comes,Medium,1,ELITE,1
q_10_q1a_master_0600,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | TIME CLAUSES,Apply,"When the driver ____ home, we shall start [21].",comes,will come,came,coming,A | comes,Medium,1,ELITE,1
